,CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Contract,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Id,Churn,State,Latitude,Longitude,ZipCode,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
5622,1399-OUPJN,Female,No,Yes,Yes,57,Two year,Bank transfer (automatic),No,19.75,1272.05,1399-OUPJN,No,California,33.887676,-118.12728899999999,90706,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5623,0277-BKSQP,Male,No,Yes,Yes,8,Month-to-month,Electronic check,Yes,54.4,475.1,0277-BKSQP,No,California,33.798266,-118.30023700000001,90710,Yes,No,DSL,No,No,No,No,Yes,No
5624,5774-XZTQC,Female,No,Yes,Yes,7,Month-to-month,Mailed check,No,20.45,150.75,5774-XZTQC,No,California,33.841027000000004,-118.078097,90715,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5625,2676-SSLTO,Male,No,No,No,49,Two year,Bank transfer (automatic),Yes,66.15,3199.0,2676-SSLTO,No,California,33.830431,-118.07407099999999,90716,Yes,Yes,DSL,No,No,No,Yes,Yes,No
5626,6266-QHOJZ,Female,No,No,No,65,One year,Electronic check,Yes,89.85,5844.65,6266-QHOJZ,No,California,33.794209,-118.31735400000001,90717,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No
5627,7269-JISCY,Female,No,No,No,55,One year,Bank transfer (automatic),No,45.05,2462.6,7269-JISCY,No,California,33.794990000000006,-118.065591,90720,Yes,No,DSL,No,No,No,No,No,No
5628,0363-SVHYR,Male,No,Yes,Yes,71,Two year,Bank transfer (automatic),No,86.85,6263.8,0363-SVHYR,No,California,33.897121999999996,-118.164432,90723,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5629,8547-NSBBO,Male,No,No,No,35,Month-to-month,Mailed check,Yes,96.75,3403.4,8547-NSBBO,No,California,33.736387,-118.28436299999998,90731,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
5630,6591-QGOYB,Male,No,No,No,17,Month-to-month,Bank transfer (automatic),Yes,106.65,1672.1,6591-QGOYB,No,California,33.728273,-118.08530400000001,90743,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
5631,9070-BCKQP,Female,No,Yes,No,72,Two year,Credit card (automatic),Yes,110.15,7881.2,9070-BCKQP,No,California,33.782068,-118.26226299999999,90744,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
5632,6421-SZVEM,Female,No,Yes,Yes,28,One year,Bank transfer (automatic),Yes,82.85,2320.8,6421-SZVEM,No,California,33.822295000000004,-118.26411,90745,Yes,No,Fiber optic,Yes,No,No,No,No,Yes
5633,1328-EUZHC,Female,No,Yes,No,18,Two year,Mailed check,No,20.1,370.5,1328-EUZHC,No,California,33.859171,-118.25227199999999,90746,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5634,8878-RYUKI,Female,No,No,No,52,Month-to-month,Electronic check,Yes,59.45,3043.7,8878-RYUKI,No,California,33.760458,-118.129725,90803,Yes,No,DSL,No,No,Yes,No,No,Yes
5635,9633-DENPU,Female,No,Yes,No,47,Month-to-month,Bank transfer (automatic),Yes,58.6,2723.4,9633-DENPU,No,California,33.783046999999996,-118.1486,90804,Yes,No,DSL,No,Yes,No,No,Yes,No
5636,7811-JIVPF,Female,No,No,No,23,Month-to-month,Credit card (automatic),No,49.7,1081.25,7811-JIVPF,No,California,33.864622,-118.179626,90805,Yes,No,DSL,No,No,Yes,No,No,No
5637,7113-HIPFI,Male,No,Yes,Yes,66,Two year,Mailed check,No,65.85,4097.05,7113-HIPFI,No,California,33.802664,-118.179971,90806,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
5638,8541-QVFKM,Female,No,No,No,8,Month-to-month,Electronic check,Yes,73.5,632.2,8541-QVFKM,No,California,33.830099,-118.182239,90807,Yes,Yes,Fiber optic,No,No,No,No,No,No
5639,9258-CNWAC,Female,No,Yes,Yes,71,Two year,Credit card (automatic),No,113.65,8166.8,9258-CNWAC,No,California,33.781086,-118.199049,90813,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5640,5371-VYLSX,Female,Yes,No,No,50,Month-to-month,Electronic check,Yes,83.4,4113.7,5371-VYLSX,No,California,33.771612,-118.14386599999999,90814,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
5641,6374-AFWOX,Male,No,Yes,No,46,Two year,Mailed check,No,65.65,3047.15,6374-AFWOX,No,California,33.797638,-118.11662,90815,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
5642,5317-FLPJF,Female,No,No,No,66,Two year,Bank transfer (automatic),Yes,61.35,4193.4,5317-FLPJF,No,California,34.196837,-118.14223600000001,91001,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
5643,7621-VPNET,Female,No,Yes,No,42,Month-to-month,Credit card (automatic),Yes,85.9,3729.75,7621-VPNET,No,California,34.137319,-118.02983700000001,91006,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
5644,6034-YMTOB,Female,No,No,No,5,Month-to-month,Mailed check,Yes,75.65,399.45,6034-YMTOB,No,California,34.128284,-118.04773200000001,91007,Yes,No,Fiber optic,No,No,No,Yes,No,No
5645,4903-CNOZC,Male,No,No,No,29,One year,Credit card (automatic),No,70.9,1964.6,4903-CNOZC,No,California,34.234912,-118.153729,91011,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes
5646,4353-HYOJD,Female,No,Yes,Yes,27,Month-to-month,Mailed check,No,49.85,1336.15,4353-HYOJD,No,California,34.1528,-118.000482,91016,Yes,No,DSL,No,Yes,No,No,No,No
5647,7267-FRMJW,Female,No,Yes,Yes,25,Two year,Mailed check,No,20.1,486.05,7267-FRMJW,No,California,34.168686,-118.057505,91024,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5648,4188-FRABG,Male,No,Yes,No,57,Month-to-month,Electronic check,Yes,103.05,5925.75,4188-FRABG,No,California,34.282703999999995,-118.312929,91040,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
5649,4128-ETESU,Female,Yes,Yes,No,47,Month-to-month,Electronic check,No,99.7,4747.2,4128-ETESU,No,California,34.146634999999996,-118.139225,91101,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
5650,0620-DLSLK,Female,No,No,No,13,Month-to-month,Mailed check,Yes,81.9,1028.9,0620-DLSLK,No,California,34.167465,-118.165327,91103,Yes,No,Fiber optic,No,No,No,No,Yes,No
5651,3850-OKINF,Male,No,Yes,Yes,71,One year,Electronic check,Yes,66.2,4692.55,3850-OKINF,No,California,34.139402000000004,-118.128658,91106,Yes,Yes,DSL,Yes,No,No,No,Yes,No
5652,1156-ZFYDO,Female,No,No,No,1,Month-to-month,Electronic check,No,19.75,19.75,1156-ZFYDO,No,California,34.17051,-118.28946299999998,91201,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5653,3295-YVUSR,Male,Yes,No,No,2,Month-to-month,Mailed check,Yes,72.6,154.3,3295-YVUSR,No,California,34.167926,-118.26753899999999,91202,Yes,Yes,Fiber optic,No,No,No,No,No,No
5654,8016-NCFVO,Male,Yes,No,No,55,Month-to-month,Electronic check,Yes,116.5,6382.55,8016-NCFVO,No,California,34.153338,-118.262974,91203,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5655,4119-ZYPZY,Male,Yes,No,No,71,Two year,Electronic check,Yes,106.8,7623.2,4119-ZYPZY,No,California,34.136306,-118.26036,91204,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
5656,5549-ZGHFB,Male,No,Yes,Yes,50,Two year,Mailed check,No,24.95,1261.45,5549-ZGHFB,No,California,34.13658,-118.24583899999999,91205,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5657,7577-SWIFR,Male,No,No,No,1,Month-to-month,Electronic check,Yes,89.25,89.25,7577-SWIFR,No,California,34.162515,-118.203869,91206,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
5658,0303-WMMRN,Male,No,No,No,5,Month-to-month,Mailed check,Yes,19.25,86.05,0303-WMMRN,No,California,34.182378,-118.262922,91207,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5659,6408-OTUBZ,Female,No,No,No,66,One year,Bank transfer (automatic),Yes,104.55,6779.05,6408-OTUBZ,No,California,34.195386,-118.23850800000001,91208,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
5660,5204-HMGYF,Female,No,Yes,Yes,49,One year,Mailed check,Yes,87.2,4345.0,5204-HMGYF,No,California,34.239636,-118.245259,91214,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5661,1078-TDCRN,Female,Yes,Yes,No,3,Month-to-month,Electronic check,Yes,30.75,82.85,1078-TDCRN,No,California,34.129058,-118.75978799999999,91301,No,No phone service,DSL,No,Yes,No,No,No,No
5662,3727-OVPRY,Male,No,Yes,Yes,66,One year,Credit card (automatic),Yes,25.7,1714.55,3727-OVPRY,No,California,34.130860999999996,-118.68346000000001,91302,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5663,3797-FKOGQ,Male,No,No,Yes,11,Month-to-month,Electronic check,No,86.2,893.2,3797-FKOGQ,No,California,34.19829,-118.602203,91303,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
5664,7622-NXQZR,Male,No,No,No,28,Month-to-month,Credit card (automatic),Yes,30.1,810.85,7622-NXQZR,No,California,34.224377000000004,-118.63265600000001,91304,No,No phone service,DSL,No,No,No,Yes,No,No
5665,6196-HBOBZ,Male,No,Yes,No,65,Two year,Electronic check,Yes,99.35,6347.55,6196-HBOBZ,No,California,34.209532,-118.57756299999998,91306,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
5666,3970-XGJDU,Female,No,No,No,62,Two year,Credit card (automatic),Yes,19.2,1123.65,3970-XGJDU,No,California,34.199787,-118.68493000000001,91307,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5667,7017-VFULY,Female,No,Yes,No,2,Month-to-month,Bank transfer (automatic),No,20.1,43.15,7017-VFULY,No,California,34.294142,-118.60388300000001,91311,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5668,5562-YJQGT,Female,No,No,No,2,Month-to-month,Credit card (automatic),No,20.35,35.1,5562-YJQGT,No,California,34.150354,-118.51829199999999,91316,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5669,8807-OPMBM,Female,No,Yes,Yes,55,Two year,Credit card (automatic),Yes,25.65,1388.0,8807-OPMBM,No,California,34.172071,-118.946262,91320,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5670,5439-WIKXB,Male,Yes,Yes,No,41,Month-to-month,Electronic check,Yes,94.55,3851.45,5439-WIKXB,No,California,34.370378,-118.50411799999999,91321,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
5671,8294-UIMBA,Female,No,No,No,30,One year,Bank transfer (automatic),Yes,94.4,2638.1,8294-UIMBA,No,California,34.236683,-118.51758799999999,91325,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes
5672,8109-YUOHE,Male,No,No,No,17,One year,Mailed check,No,56.1,946.95,8109-YUOHE,No,California,34.281911,-118.55621799999999,91326,Yes,No,DSL,Yes,Yes,No,No,No,No
5673,5840-NVDCG,Female,No,Yes,Yes,16,Two year,Bank transfer (automatic),No,68.25,1114.85,5840-NVDCG,No,California,34.255441999999995,-118.421314,91331,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes
5674,8092-NLTGF,Male,No,No,No,72,Two year,Bank transfer (automatic),No,24.75,1777.6,8092-NLTGF,No,California,34.200175,-118.540958,91335,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5675,5928-QLDHB,Male,No,No,No,9,Month-to-month,Electronic check,Yes,76.25,684.85,5928-QLDHB,No,California,34.286131,-118.435969,91340,Yes,Yes,Fiber optic,No,No,No,No,No,No
5676,9840-EFJQB,Female,No,No,No,1,Month-to-month,Electronic check,No,74.35,74.35,9840-EFJQB,No,California,34.321621,-118.399841,91342,Yes,No,Fiber optic,No,Yes,No,No,No,No
5677,0696-UKTOX,Male,No,No,Yes,23,Month-to-month,Electronic check,No,54.15,1312.45,0696-UKTOX,No,California,34.238802,-118.48229599999999,91343,Yes,No,DSL,No,Yes,No,Yes,No,No
5678,4801-KFYKL,Male,No,No,Yes,8,Month-to-month,Bank transfer (automatic),No,19.45,159.2,4801-KFYKL,No,California,34.291273,-118.505104,91344,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5679,3472-OAOOR,Male,No,Yes,Yes,19,Month-to-month,Mailed check,Yes,34.95,610.2,3472-OAOOR,No,California,34.266389000000004,-118.459744,91345,No,No phone service,DSL,Yes,Yes,No,No,No,No
5680,6135-OZQVA,Female,No,No,No,7,Month-to-month,Electronic check,Yes,53.65,404.35,6135-OZQVA,No,California,34.502432,-118.41458999999999,91350,Yes,Yes,DSL,Yes,No,No,No,No,No
5681,2252-JHJGE,Male,No,No,No,61,One year,Electronic check,No,104.0,6363.45,2252-JHJGE,No,California,34.231053,-118.338307,91352,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
5682,4188-PCPIG,Female,No,Yes,No,57,Two year,Credit card (automatic),Yes,70.35,4124.65,4188-PCPIG,No,California,34.457005,-118.57372600000001,91354,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No
5683,7105-BENQF,Male,No,No,Yes,15,One year,Mailed check,No,64.85,950.75,7105-BENQF,No,California,34.157137,-118.548511,91356,Yes,No,DSL,Yes,No,Yes,No,No,Yes
5684,7721-DVEKZ,Female,No,No,No,1,Month-to-month,Mailed check,No,19.65,19.65,7721-DVEKZ,No,California,34.214054,-118.88108999999999,91360,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5685,3566-VVORZ,Female,No,Yes,No,12,Month-to-month,Bank transfer (automatic),No,45.9,505.95,3566-VVORZ,No,California,34.130992,-118.894673,91361,Yes,No,DSL,No,No,No,No,No,No
5686,9507-HSMMZ,Male,No,No,No,54,Two year,Mailed check,No,20.0,1149.65,9507-HSMMZ,No,California,34.191842,-118.822796,91362,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5687,2480-SQIOB,Male,No,Yes,Yes,4,Month-to-month,Electronic check,No,44.8,169.65,2480-SQIOB,No,California,34.153733,-118.59340800000001,91364,Yes,No,DSL,No,No,No,No,No,No
5688,7813-TKCVO,Female,No,Yes,No,20,One year,Mailed check,No,20.35,393.15,7813-TKCVO,No,California,34.19225,-118.77687399999999,91377,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5689,0128-MKWSG,Female,No,No,Yes,26,Month-to-month,Mailed check,No,45.8,1147.0,0128-MKWSG,No,California,34.364153,-118.615583,91381,No,No phone service,DSL,Yes,No,No,Yes,No,Yes
5690,4350-ZTLPI,Female,No,Yes,No,53,One year,Bank transfer (automatic),Yes,108.95,5718.2,4350-ZTLPI,No,California,34.178483,-118.43179099999999,91401,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5691,0361-HJRDX,Female,No,No,No,68,Two year,Credit card (automatic),No,64.35,4539.6,0361-HJRDX,No,California,34.147149,-118.463365,91403,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5692,5727-MYATE,Male,No,Yes,Yes,72,Two year,Credit card (automatic),Yes,90.8,6397.6,5727-MYATE,No,California,34.202494,-118.448048,91405,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5693,3823-KYNQY,Male,No,No,No,12,One year,Credit card (automatic),No,24.95,280.4,3823-KYNQY,No,California,34.195685,-118.490752,91406,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5694,7570-WELNY,Female,No,Yes,No,68,Two year,Bank transfer (automatic),Yes,84.7,5711.05,7570-WELNY,No,California,34.146957,-118.432138,91423,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
5695,3021-VLNRJ,Female,No,No,Yes,50,One year,Credit card (automatic),Yes,70.8,3478.15,3021-VLNRJ,No,California,34.152875,-118.486056,91436,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No
5696,2080-CAZNM,Female,Yes,No,No,41,Month-to-month,Electronic check,Yes,104.4,4133.95,2080-CAZNM,No,California,34.177267,-118.31003,91502,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5697,1028-FFNJK,Male,Yes,Yes,No,30,Month-to-month,Electronic check,Yes,101.5,2917.65,1028-FFNJK,No,California,34.213049,-118.317651,91504,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
5698,6907-FLBER,Male,No,No,No,1,Month-to-month,Electronic check,No,54.3,54.3,6907-FLBER,No,California,34.174215000000004,-118.345928,91505,Yes,Yes,DSL,No,Yes,No,No,No,No
5699,3001-UNBTL,Male,Yes,Yes,Yes,29,Month-to-month,Electronic check,Yes,103.95,2964.8,3001-UNBTL,No,California,34.169706,-118.323548,91506,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
5700,5982-PSMKW,Female,No,Yes,Yes,23,Two year,Credit card (automatic),Yes,91.1,2198.3,5982-PSMKW,No,California,34.1692,-118.372498,91601,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5701,3507-GASNP,Male,No,No,Yes,60,Two year,Mailed check,No,19.95,1189.9,3507-GASNP,No,California,34.15136,-118.36478600000001,91602,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5702,7096-ZNBZI,Female,No,Yes,No,72,Two year,Credit card (automatic),No,26.45,1914.5,7096-ZNBZI,No,California,34.139082,-118.39275,91604,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5703,1676-MQAOA,Male,No,No,No,72,Two year,Bank transfer (automatic),Yes,75.1,5336.35,1676-MQAOA,No,California,34.187599,-118.387125,91606,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
5704,0786-IVLAW,Female,Yes,No,No,66,One year,Bank transfer (automatic),No,108.1,7238.6,0786-IVLAW,No,California,34.165783000000005,-118.399795,91607,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5705,7566-DSRLQ,Female,No,Yes,No,72,Two year,Electronic check,Yes,110.15,7998.8,7566-DSRLQ,No,California,34.132275,-117.611478,91701,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5706,7245-JMTTQ,Female,No,No,No,51,One year,Electronic check,Yes,111.5,5703.25,7245-JMTTQ,No,California,34.098275,-117.967399,91706,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5707,6050-IJRHS,Female,No,Yes,Yes,70,One year,Electronic check,Yes,106.5,7397.0,6050-IJRHS,No,California,33.942895,-117.72564399999999,91709,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5708,6202-JVYEU,Male,No,No,No,9,One year,Electronic check,Yes,19.9,164.6,6202-JVYEU,No,California,33.990646000000005,-117.663025,91710,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5709,8591-TKMZH,Male,No,Yes,Yes,59,Two year,Mailed check,Yes,111.1,6555.2,8591-TKMZH,No,California,34.127621000000005,-117.717863,91711,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
5710,0734-OXWBT,Male,No,No,Yes,3,Month-to-month,Mailed check,No,70.7,225.65,0734-OXWBT,No,California,34.097345000000004,-117.90673600000001,91722,Yes,No,DSL,No,No,No,Yes,Yes,Yes
5711,4282-ACRXS,Male,Yes,Yes,No,38,Month-to-month,Electronic check,Yes,24.85,955.75,4282-ACRXS,No,California,34.084747,-117.886844,91723,No,No phone service,DSL,No,No,No,No,No,No
5712,0365-TRTPY,Female,No,No,No,37,Month-to-month,Bank transfer (automatic),No,91.2,3382.3,0365-TRTPY,No,California,34.081109999999995,-117.853935,91724,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
5713,7349-ALMUX,Male,No,No,No,37,Two year,Bank transfer (automatic),No,65.6,2313.8,7349-ALMUX,No,California,34.100970000000004,-117.57882,91730,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
5714,6502-KUGLL,Female,No,Yes,Yes,14,Month-to-month,Bank transfer (automatic),No,59.45,780.85,6502-KUGLL,No,California,34.074492,-118.01462,91732,Yes,No,DSL,Yes,Yes,No,Yes,No,No
5715,1841-YSJGV,Male,No,Yes,No,72,Two year,Credit card (automatic),Yes,109.95,7852.4,1841-YSJGV,No,California,34.04622,-118.053753,91733,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
5716,3511-BFTJW,Male,No,Yes,Yes,72,Two year,Credit card (automatic),No,38.5,2763.0,3511-BFTJW,No,California,34.119363,-117.85505900000001,91740,No,No phone service,DSL,Yes,Yes,Yes,No,No,No
5717,7668-XCFYV,Female,Yes,Yes,No,17,Month-to-month,Electronic check,Yes,92.55,1614.7,7668-XCFYV,No,California,34.14649,-117.84981499999999,91741,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
5718,5018-HEKFO,Female,No,No,No,10,Month-to-month,Mailed check,Yes,24.5,270.15,5018-HEKFO,No,California,33.976753,-117.89736699999999,91748,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5720,3976-NLDEZ,Male,No,No,No,1,Month-to-month,Mailed check,No,20.6,20.6,3976-NLDEZ,No,California,33.999992,-117.535395,91752,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
